Date,Open,High,Low,Close,Adj Close,Volume,EMA_5,EMA_10,EMA_20,EMA_50,EMA_100,EMA_200
05-09-2002,0.253928989,0.256428987,0.250892997,0.253214002,0.214927152,226178400,0.2577142,0.265964299,0.2709107,0.2812108,0.344267901,0.377478625
06-09-2002,0.259106994,0.261606991,0.254106998,0.256785989,0.217959091,181591200,0.2565714,0.263124999,0.270089298,0.2804358,0.342239331,0.37697684
09-09-2002,0.254999995,0.259463996,0.25267899,0.256606996,0.217807144,158244800,0.255214196,0.260696399,0.269526799,0.27947508,0.340142901,0.376516125
10-09-2002,0.257321,0.258749992,0.252142996,0.255892992,0.217201069,249468800,0.256214195,0.258553597,0.268937498,0.27826436,0.338164331,0.376038445
11-09-2002,0.256071001,0.260713995,0.25267899,0.255178988,0.216595069,202412000,0.255535793,0.257553595,0.268669648,0.277275079,0.336255411,0.37554291
12-09-2002,0.253571004,0.259106994,0.252142996,0.252499998,0.214321122,269830400,0.255392992,0.256553596,0.267749998,0.276275079,0.334400051,0.374897375
13-09-2002,0.252321005,0.256071001,0.250892997,0.253035992,0.214776069,282951200,0.254642993,0.255607197,0.266464297,0.275067939,0.332600051,0.374287555
16-09-2002,0.252499998,0.260892987,0.252142996,0.258929014,0.219778001,286641600,0.255107397,0.255160797,0.265294698,0.273553659,0.330944701,0.373749165
17-09-2002,0.260179013,0.26839301,0.260179013,0.264286011,0.224325061,427996800,0.256786001,0.256500098,0.264241149,0.27240724,0.329280421,0.37324738
18-09-2002,0.262320995,0.269463986,0.259285986,0.268213987,0.227659121,328641600,0.259393001,0.257464397,0.263446498,0.2715108,0.327853631,0.372686665
19-09-2002,0.263393015,0.264286011,0.258570999,0.260356992,0.220990136,205945600,0.2609644,0.258178696,0.262071498,0.270532219,0.326178631,0.372108985
20-09-2002,0.261070997,0.266786009,0.259285986,0.26553601,0.225386143,352788800,0.263464403,0.259053698,0.261089349,0.269307219,0.324500061,0.371436665
23-09-2002,0.263570994,0.267143011,0.258035988,0.265179008,0.225083053,263709600,0.264714402,0.259910899,0.260303649,0.26835722,0.322869711,0.37064113
24-09-2002,0.257142991,0.264643013,0.257142991,0.261429012,0.221900046,250661600,0.264143002,0.260464501,0.259509049,0.26707508,0.321253641,0.369914345
25-09-2002,0.262320995,0.270893008,0.261606991,0.266606987,0.226295099,254682400,0.263821602,0.261607301,0.259580448,0.26602864,0.319721501,0.36923488
26-09-2002,0.269643009,0.27125001,0.259820998,0.262499988,0.222809017,208644800,0.264250201,0.2626073,0.259580448,0.265696499,0.318301861,0.36853488
27-09-2002,0.258749992,0.265179008,0.258570999,0.26285699,0.223112136,206152800,0.263714397,0.2635894,0.259598298,0.265600059,0.316917931,0.36790452
30-09-2002,0.257142991,0.260179013,0.252499998,0.258929014,0.219778001,237697600,0.262464398,0.2635894,0.259375098,0.265435779,0.315155431,0.367280415
01-10-2002,0.260535985,0.260713995,0.25,0.259106994,0.219929144,342423200,0.261999995,0.263071498,0.259785798,0.265289339,0.313426861,0.36670095
02-10-2002,0.255892992,0.261249989,0.251785994,0.253035992,0.214776069,229348000,0.259285796,0.261553699,0.259509048,0.265182199,0.31179293,0.366145595
03-10-2002,0.253214002,0.260713995,0.251071006,0.255356997,0.216746151,217896000,0.257857198,0.261053699,0.259616198,0.264860759,0.3100715,0.36558131
04-10-2002,0.256428987,0.257142991,0.249821007,0.250535995,0.212654084,190825600,0.255392998,0.259553698,0.259303698,0.264742899,0.30800365,0.364958095
07-10-2002,0.249464005,0.253749996,0.245713994,0.245893002,0.208713084,244697600,0.252785796,0.257625097,0.258767998,0.264539339,0.30594829,0.364257205
08-10-2002,0.248214006,0.249285996,0.238571003,0.244286001,0.207349107,453644800,0.249821597,0.255910796,0.258187649,0.264060779,0.30388936,0.3636331
09-10-2002,0.241786003,0.247320995,0.239464,0.242679,0.205985069,356686400,0.247750199,0.253517997,0.257562649,0.263403639,0.30185008,0.362971495
10-10-2002,0.243393004,0.253928989,0.242500007,0.251964003,0.213866174,321574400,0.2470716,0.252464399,0.25753585,0.262992919,0.29995186,0.36232417
11-10-2002,0.254464,0.263929009,0.251785994,0.259106994,0.219929144,294677600,0.2487858,0.252089399,0.2578394,0.262889339,0.29835364,0.361700955
14-10-2002,0.259820998,0.267500013,0.257856995,0.263749987,0.223870054,194404000,0.252357197,0.252571496,0.258080448,0.263003619,0.29664828,0.36104917
15-10-2002,0.271786004,0.272320986,0.263929009,0.270714015,0.229781121,405518400,0.2576428,0.253732198,0.258401848,0.263421479,0.29485899,0.36040006
16-10-2002,0.265356988,0.270179003,0.248214006,0.25999999,0.220687076,307624800,0.261106998,0.254428598,0.257991149,0.263357199,0.29314649,0.359744705
17-10-2002,0.253749996,0.256785989,0.249642998,0.251964003,0.213866174,469296800,0.261106998,0.254089299,0.257571499,0.263028619,0.29138399,0.35892417
18-10-2002,0.25,0.256249994,0.248750001,0.256071001,0.217352226,288299200,0.260499799,0.254642799,0.257098249,0.262685758,0.28966256,0.35809917
21-10-2002,0.254642993,0.261249989,0.25,0.25999999,0.220687076,238520800,0.2597498,0.256053498,0.256839298,0.262528619,0.28794113,0.35728399
22-10-2002,0.25839299,0.26571399,0.254642993,0.262499988,0.222809017,218148000,0.258106995,0.257874897,0.256892847,0.262425038,0.28640542,0.356551845
23-10-2002,0.261249989,0.267500013,0.258929014,0.26571399,0.225537151,209036800,0.259249794,0.260178396,0.256848197,0.262528598,0.28497149,0.355861665
24-10-2002,0.268213987,0.271607012,0.259820998,0.262320995,0.222657144,174748000,0.261321193,0.261214095,0.256839247,0.262357158,0.28352684,0.355240235
25-10-2002,0.262320995,0.275893003,0.260535985,0.275357008,0.233722091,279070400,0.265178394,0.262839097,0.257464248,0.262289298,0.28222327,0.354721485
28-10-2002,0.277678996,0.284821004,0.272320986,0.278750002,0.236602008,349300000,0.268928397,0.264339098,0.258455297,0.262217878,0.28105363,0.35423577
29-10-2002,0.278035998,0.283571005,0.267143011,0.27571401,0.234025136,259179200,0.271571201,0.264839098,0.259285648,0.262025018,0.27998934,0.353725945
30-10-2002,0.276607007,0.292320997,0.276428998,0.285356998,0.242210001,270676000,0.275499803,0.267374799,0.260901698,0.262050018,0.2790072,0.35321523
31-10-2002,0.285535991,0.293570995,0.284285992,0.286963999,0.243574068,295836800,0.280428404,0.270874798,0.262482049,0.262032158,0.27822327,0.352794695
01-11-2002,0.284642994,0.294643015,0.283749998,0.292142987,0.24796994,189828800,0.283785599,0.274481997,0.264562398,0.262171438,0.2775572,0.352248265
04-11-2002,0.294643015,0.310357004,0.291963995,0.301607013,0.256003052,376818400,0.288357002,0.278642699,0.267348099,0.262585719,0.27708398,0.351776835
05-11-2002,0.299106985,0.302857012,0.291963995,0.301786005,0.256154835,210694400,0.293571401,0.282571301,0.270223099,0.263075019,0.27651255,0.35133755
06-11-2002,0.305000007,0.309285998,0.298213989,0.307500005,0.261004984,216389600,0.298000002,0.286749902,0.273464149,0.263921438,0.27591969,0.350819695
07-11-2002,0.30250001,0.305357009,0.282321006,0.285714,0.24251309,336179200,0.297750002,0.289089203,0.275151649,0.264385719,0.27517862,0.350175945
08-11-2002,0.285892993,0.289285988,0.277143002,0.282857001,0.240087941,190064000,0.295892805,0.289839202,0.276339149,0.264792859,0.27495005,0.349514335
11-11-2002,0.281071007,0.283749998,0.270000011,0.270714015,0.229781121,152975200,0.289714205,0.289035603,0.276687351,0.264939279,0.27460183,0.348790225
12-11-2002,0.273571014,0.286428988,0.27285701,0.279285997,0.237057,223792800,0.285214204,0.289392802,0.27711595,0.265507139,0.27438576,0.348126835
13-11-2002,0.276786,0.286963999,0.27285701,0.278393,0.236298978,231739200,0.279392803,0.288696402,0.2780356,0.265903579,0.27408576,0.347367905
14-11-2002,0.28392899,0.293036014,0.281785995,0.291070998,0.247060135,141713600,0.280464202,0.289107102,0.27999095,0.266660719,0.27393576,0.346616115
15-11-2002,0.289820999,0.289999992,0.281428993,0.284821004,0.241755068,160994400,0.280857003,0.288374904,0.28142845,0.267221419,0.27382861,0.345860755
18-11-2002,0.289106995,0.289285988,0.277143002,0.279464006,0.237208143,164578400,0.282607001,0.286160603,0.282401651,0.267678559,0.27357682,0.34499468
19-11-2002,0.277678996,0.28125,0.268036008,0.272679001,0.231449068,210952000,0.281285602,0.283249903,0.282910602,0.26801428,0.27313932,0.344085755
20-11-2002,0.273214012,0.280357003,0.272320986,0.277321011,0.235389173,208740000,0.281071204,0.280232003,0.283490953,0.26845712,0.2728661,0.34326968
21-11-2002,0.28392899,0.293570995,0.28125,0.291963995,0.247817963,418482400,0.281249803,0.280857003,0.284973103,0.2692464,0.27276074,0.342559855
22-11-2002,0.287321001,0.291070998,0.28392899,0.285892993,0.242664933,227858400,0.281464201,0.281160602,0.285499902,0.26990354,0.27248574,0.341843785
25-11-2002,0.286249995,0.288213998,0.280535996,0.285178989,0.242058992,199427200,0.282607198,0.282607099,0.285821351,0.27042854,0.271991099,0.341039325
26-11-2002,0.283035994,0.28392899,0.272679001,0.275178999,0.233570918,240262400,0.283107197,0.2821964,0.285794601,0.270646399,0.271526819,0.34020897
27-11-2002,0.27857101,0.283214003,0.275893003,0.280714005,0.238269001,286798400,0.283785796,0.2824285,0.285562451,0.2708964,0.2712036,0.339379505
29-11-2002,0.281964004,0.283571005,0.275178999,0.276786,0.234934971,143432800,0.280750197,0.281,0.285053551,0.27122498,0.2708786,0.338567005
02-12-2002,0.28392899,0.287499994,0.268036008,0.271070987,0.230084106,398742400,0.277785796,0.279624999,0.283999951,0.271335679,0.270321449,0.33778843
03-12-2002,0.271429002,0.273929,0.269643009,0.270714015,0.229781121,227869600,0.274892801,0.278749999,0.282455301,0.271446379,0.2699018,0.337122355
04-12-2002,0.271070987,0.27125001,0.258929014,0.267320991,0.226901129,325757600,0.273321199,0.278214198,0.280732051,0.271564219,0.269319649,0.33639378
05-12-2002,0.26839301,0.269286007,0.259463996,0.261249989,0.221748069,243398400,0.269428396,0.276607096,0.27841955,0.271457079,0.268742859,0.335780385
06-12-2002,0.261606991,0.27125001,0.259285986,0.266963989,0.226598054,245358400,0.267463994,0.274107096,0.277482049,0.271546359,0.268621429,0.33508485
09-12-2002,0.266786009,0.266963989,0.261963993,0.263393015,0.223567098,236084800,0.2659284,0.271857098,0.27650885,0.27155708,0.268578569,0.33427592
10-12-2002,0.263393015,0.275893003,0.263036013,0.27285701,0.231600061,308610400,0.266356999,0.2706249,0.276616,0.271835639,0.268635709,0.33352681
11-12-2002,0.273214012,0.276607007,0.269286007,0.276607007,0.234783158,253500800,0.268214202,0.270767701,0.27648205,0.27218564,0.268737489,0.33294913
12-12-2002,0.276964009,0.277678996,0.268036008,0.27125001,0.230236143,149340800,0.270214206,0.269821301,0.276124901,0.27254992,0.268866059,0.33236788
13-12-2002,0.270357013,0.270536005,0.261606991,0.264106989,0.224173069,164780000,0.269642806,0.2685534,0.2747767,0.27272492,0.268792839,0.331594665
16-12-2002,0.264463991,0.269643009,0.260892987,0.265179008,0.225083053,251624800,0.270000005,0.267964202,0.2737946,0.27301778,0.26888034,0.33075181
17-12-2002,0.265179008,0.27125001,0.261786014,0.269286007,0.228569001,222661600,0.269285804,0.267821401,0.2732857,0.27348564,0.26901249,0.329997345
18-12-2002,0.264286011,0.265356988,0.258929014,0.260179013,0.220839068,150701600,0.266000205,0.267107204,0.272660701,0.273803501,0.26893214,0.329149135
19-12-2002,0.259463996,0.266429007,0.251785994,0.253571004,0.215230197,347519200,0.262464404,0.266339305,0.271473201,0.274021341,0.26871249,0.328240205
20-12-2002,0.255178988,0.25999999,0.246070996,0.252499998,0.214321122,318096800,0.260143006,0.264892906,0.269500001,0.274032061,0.26851249,0.32730092
23-12-2002,0.252857,0.259820998,0.252142996,0.258749992,0.219626084,125826400,0.258857203,0.264428604,0.268142851,0.27402492,0.26845713,0.32635717
24-12-2002,0.257856995,0.25839299,0.255356997,0.256428987,0.217656061,39340000,0.256285799,0.262785801,0.266705351,0.2738785,0.26844106,0.32543217
26-12-2002,0.257499993,0.264463991,0.254999995,0.257142991,0.218262032,85422400,0.255678594,0.2608394,0.26580355,0.27360708,0.268514279,0.32453128
27-12-2002,0.25553599,0.256785989,0.250178993,0.251071006,0.213108227,80035200,0.255178595,0.258821499,0.2643214,0.2734285,0.26839285,0.323605385
30-12-2002,0.251428992,0.25267899,0.247143,0.251249999,0.213260114,155041600,0.254928595,0.2575358,0.2630446,0.27341422,0.268221419,0.322633955
31-12-2002,0.25,0.256428987,0.249107003,0.255892992,0.217201069,200726400,0.254357195,0.256607199,0.2622857,0.27341066,0.268048209,0.32170449
02-01-2003,0.256428987,0.266429007,0.256249994,0.264286011,0.224325061,181428800,0.2559286,0.256107199,0.2619643,0.27349638,0.2680125,0.32080717
03-01-2003,0.264286011,0.266606987,0.260535985,0.266070992,0.225840092,147453600,0.2577142,0.256696397,0.2619018,0.273567801,0.267996419,0.319912525
06-01-2003,0.26839301,0.274643004,0.26571399,0.266070992,0.225840092,390532800,0.260714197,0.257946396,0.26214285,0.273574941,0.268051769,0.319075915
07-01-2003,0.264106989,0.267856985,0.25839299,0.265179008,0.225083053,342344800,0.263499999,0.259214297,0.262053601,0.273632101,0.267994629,0.318250915
08-01-2003,0.260356992,0.262679011,0.257856995,0.259820998,0.220535204,229644800,0.2642856,0.259321398,0.261875001,0.273321381,0.267805339,0.3174652
09-01-2003,0.261070997,0.266429007,0.258929014,0.262142986,0.222506091,215252800,0.263856995,0.259892797,0.261339299,0.27298924,0.267603559,0.31668127
10-01-2003,0.260356992,0.264643013,0.258749992,0.26285699,0.223112136,175100800,0.263214195,0.260464197,0.260651799,0.2727321,0.267378559,0.31590002
13-01-2003,0.266070992,0.266070992,0.256428987,0.261249989,0.221748069,178942400,0.262249994,0.261482096,0.260151798,0.27224996,0.267149989,0.315092875
14-01-2003,0.262320995,0.264643013,0.258749992,0.260892987,0.221445024,186860800,0.26139279,0.262446395,0.259991097,0.271728539,0.266880349,0.31421341
15-01-2003,0.260535985,0.262499988,0.254642993,0.257678986,0.218716994,371128800,0.260964388,0.262624994,0.259616096,0.271039259,0.266605349,0.3133527
16-01-2003,0.253749996,0.263570994,0.253749996,0.261070997,0.221596107,559070400,0.26074999,0.262303492,0.259205346,0.270228539,0.266407129,0.31253752
17-01-2003,0.25999999,0.25999999,0.251428992,0.251785994,0.213715062,266761600,0.25853579,0.260874993,0.258785695,0.269228539,0.266151779,0.311573235
21-01-2003,0.253749996,0.257321,0.25,0.250357002,0.212502167,253456000,0.256357193,0.259303594,0.258624995,0.268085679,0.266003559,0.31061609
22-01-2003,0.249642998,0.25267899,0.246428996,0.247857004,0.210380182,215140800,0.253749996,0.257571393,0.258392845,0.267328539,0.265857129,0.30966252
23-01-2003,0.250892997,0.256428987,0.249107003,0.253035992,0.214776069,228256000,0.252821398,0.256892893,0.258107145,0.266732119,0.265762489,0.308775915
24-01-2003,0.254285991,0.254285991,0.242143005,0.246428996,0.209168017,305468800,0.249892998,0.255321494,0.257607146,0.266246418,0.265592849,0.307806275
27-01-2003,0.244286001,0.258929014,0.243750006,0.252321005,0.214169219,391406400,0.25,0.254267895,0.257366046,0.265707119,0.265607129,0.306848235
28-01-2003,0.254285991,0.262320995,0.252857,0.260356992,0.220990136,286255200,0.251999998,0.254178596,0.257830346,0.265346398,0.265624989,0.30591252
29-01-2003,0.259820998,0.269643009,0.255356997,0.266606987,0.226295099,373044000,0.255749995,0.254749995,0.258598195,0.264857118,0.265758919,0.30501341
30-01-2003,0.267500013,0.269107014,0.255178988,0.255713999,0.217049211,407058400,0.256285596,0.254553497,0.258589245,0.264274978,0.265748199,0.303993765
31-01-2003,0.253392994,0.259820998,0.250892997,0.256428987,0.217656061,341224800,0.258285594,0.254089296,0.258196394,0.263814278,0.265746419,0.30294466
03-02-2003,0.257321,0.266250014,0.256249994,0.261786014,0.222203091,264784800,0.260178596,0.255089298,0.257982145,0.263596418,0.265805349,0.30198484
04-02-2003,0.258035988,0.261606991,0.25553599,0.260713995,0.221293196,317413600,0.260249996,0.256124997,0.257714295,0.263264278,0.265860699,0.301058055
05-02-2003,0.262679011,0.266606987,0.257856995,0.258035988,0.219020113,221614400,0.258535796,0.257142895,0.257357144,0.262585717,0.265916059,0.300158055
06-02-2003,0.256428987,0.260535985,0.253928989,0.257678986,0.218716994,179149600,0.258928794,0.257607195,0.257250044,0.262021437,0.265962489,0.29928127
07-02-2003,0.259820998,0.260713995,0.251249999,0.25267899,0.214473069,269701600,0.258178794,0.258232194,0.256776844,0.261371437,0.265899988,0.298422345
10-02-2003,0.254642993,0.260179013,0.251071006,0.256249994,0.217504129,167888000,0.25707159,0.258625093,0.256446494,0.260992857,0.265819628,0.297550025
11-02-2003,0.258929014,0.261249989,0.253571004,0.256249994,0.217504129,164780000,0.25617879,0.258214393,0.256196494,0.260503577,0.265699988,0.29677681
12-02-2003,0.254821002,0.260713995,0.254821002,0.256963998,0.218110174,228687200,0.255964392,0.257250094,0.256000045,0.260107137,0.265666058,0.295922345
13-02-2003,0.257321,0.261429012,0.254285991,0.259642988,0.220384061,208493600,0.256357193,0.257642993,0.256098245,0.259878577,0.265607128,0.295053595
14-02-2003,0.260892987,0.26285699,0.256249994,0.261963993,0.222354144,243297600,0.258214194,0.258196494,0.256142895,0.259703577,0.265574978,0.294222344
18-02-2003,0.263393015,0.273214012,0.26285699,0.272679001,0.231449068,290897600,0.261499995,0.259285793,0.257187545,0.259810737,0.265687478,0.293470559
19-02-2003,0.269107014,0.270536005,0.262142986,0.265179008,0.225083053,240368800,0.263285798,0.259732294,0.257928646,0.259889317,0.265673198,0.292697349
20-02-2003,0.265179008,0.267143011,0.262679011,0.263749987,0.223870054,224352800,0.264642996,0.260303694,0.258723295,0.259825037,0.265685698,0.291993779
21-02-2003,0.264643013,0.268929005,0.261606991,0.267856985,0.227356106,157444000,0.266285795,0.261321494,0.259464344,0.259914317,0.265735698,0.291326814
24-02-2003,0.265356988,0.26839301,0.246428996,0.263213992,0.223415077,180252800,0.266535795,0.262374994,0.260303594,0.259721456,0.265778548,0.290466989
25-02-2003,0.262142986,0.269286007,0.260356992,0.268213987,0.227659121,188641600,0.265642792,0.263571393,0.261098243,0.259553596,0.265869618,0.289648239
26-02-2003,0.267679006,0.268213987,0.258570999,0.258929014,0.219778001,217095200,0.264392793,0.263839296,0.261026844,0.259307176,0.265928548,0.288860739
27-02-2003,0.260179013,0.267856985,0.259106994,0.265356988,0.225234106,154341600,0.264714193,0.264678594,0.260964344,0.259332176,0.266028548,0.288050024
28-02-2003,0.265356988,0.269463986,0.263749987,0.268036008,0.227507994,195098400,0.264749998,0.265517896,0.261580445,0.259389316,0.266203548,0.287103599
03-03-2003,0.268036008,0.270714015,0.259820998,0.261606991,0.222051129,203761600,0.264428598,0.265482196,0.261839345,0.259235736,0.266360688,0.286154489
04-03-2003,0.263213992,0.264463991,0.257856995,0.25999999,0.220687076,126414400,0.262785798,0.264214295,0.261750044,0.259232155,0.266517828,0.285203594
05-03-2003,0.260892987,0.264286011,0.259285986,0.261070997,0.221596107,126683200,0.263214195,0.263803494,0.261767894,0.259382155,0.266701748,0.284275914
06-03-2003,0.260356992,0.260713995,0.257142991,0.25999999,0.220687076,99859200,0.262142795,0.263428494,0.261866094,0.259532155,0.266782108,0.283366984
07-03-2003,0.25839299,0.262679011,0.25553599,0.259463996,0.220232129,200984000,0.260428393,0.262589195,0.261955345,0.259546435,0.266785678,0.282569659
10-03-2003,0.259106994,0.261963993,0.255356997,0.256606996,0.217807144,134573600,0.259428394,0.261928496,0.262151745,0.259549995,0.266714248,0.281681264
11-03-2003,0.256428987,0.258749992,0.252142996,0.254106998,0.215685084,161190400,0.258249795,0.260517797,0.262044595,0.259489275,0.266548178,0.280703584
12-03-2003,0.253035992,0.256963998,0.251071006,0.253928989,0.215534031,222560800,0.256821394,0.260017794,0.261928545,0.259546435,0.266487468,0.279816979
13-03-2003,0.25839299,0.264286011,0.253035992,0.26285699,0.223112136,335445600,0.257392794,0.259767795,0.262223195,0.259778575,0.266596397,0.278990194
14-03-2003,0.262142986,0.268036008,0.261429012,0.263929009,0.224022105,153098400,0.258285797,0.259357095,0.262437496,0.259939295,0.266674978,0.278168769
17-03-2003,0.265893012,0.269107014,0.262679011,0.268036008,0.227507994,399912800,0.260571599,0.259999996,0.262741096,0.260014295,0.266755338,0.277348234
18-03-2003,0.267856985,0.269463986,0.264643013,0.267856985,0.227356106,229980800,0.263321596,0.260785696,0.262499996,0.260050015,0.266808908,0.276607164
19-03-2003,0.269107014,0.270536005,0.264106989,0.266963989,0.226598054,141316000,0.265928596,0.261374995,0.262589245,0.260067875,0.266821408,0.275896449
20-03-2003,0.266606987,0.267679006,0.260713995,0.266250014,0.225992113,163178400,0.266607201,0.261999997,0.262714246,0.260089295,0.266860698,0.275193769
21-03-2003,0.269463986,0.270536005,0.264643013,0.267856985,0.227356106,297948000,0.267392796,0.262839296,0.262714246,0.260250015,0.266785698,0.274504484
24-03-2003,0.261963993,0.264286011,0.256249994,0.256606996,0.217807144,161100800,0.265106994,0.262839296,0.262383896,0.260139295,0.266564268,0.273808949
25-03-2003,0.257321,0.264820993,0.256606996,0.259820998,0.220535204,167697600,0.263499796,0.263410696,0.261964247,0.260078575,0.266405337,0.273197339
26-03-2003,0.259820998,0.25999999,0.255356997,0.257321,0.218413204,178343200,0.261571199,0.263749897,0.261883846,0.259999995,0.266124977,0.272566089
27-03-2003,0.255713999,0.262499988,0.255713999,0.258749992,0.219626084,122393600,0.260071194,0.263339198,0.261553496,0.259957135,0.265842837,0.272033053
28-03-2003,0.257142991,0.261070997,0.256606996,0.260179013,0.220839068,145303200,0.2585356,0.262964198,0.261160646,0.260007136,0.265523198,0.271540199
31-03-2003,0.255892992,0.259463996,0.250714004,0.252499998,0.214321122,256659200,0.2577142,0.261410597,0.260705297,0.259835716,0.265032127,0.271058054
01-04-2003,0.253571004,0.25553599,0.251249999,0.252857,0.214624137,154341600,0.2563214,0.259910598,0.260348147,0.259857136,0.264542837,0.270527694
02-04-2003,0.256428987,0.262320995,0.254821002,0.260713995,0.221293196,171371200,0.256999999,0.259285599,0.260330297,0.260064276,0.264074977,0.269997334
03-04-2003,0.25999999,0.262499988,0.256249994,0.258213997,0.219171181,145712000,0.2568928,0.258481997,0.260240997,0.260271416,0.263799977,0.269489299
04-04-2003,0.259285986,0.261963993,0.256963998,0.257321,0.218413204,146020000,0.256321198,0.257428399,0.260133848,0.260357116,0.263544617,0.269247334
07-04-2003,0.265179008,0.266963989,0.257321,0.258749992,0.219626084,196862400,0.257571197,0.257642698,0.260240997,0.260603536,0.263424977,0.269013404
08-04-2003,0.259106994,0.261606991,0.256428987,0.258035988,0.219020113,128934400,0.258606994,0.257464197,0.260437447,0.260717835,0.263212477,0.268799118
09-04-2003,0.259285986,0.261070997,0.252499998,0.253392994,0.215079084,146725600,0.257142794,0.257071397,0.260410647,0.260578555,0.262962477,0.268524118
10-04-2003,0.253571004,0.256963998,0.253571004,0.256606996,0.217807144,107100000,0.256821394,0.256857097,0.260098147,0.260378556,0.262617837,0.268276798
11-04-2003,0.250892997,0.257856995,0.230893001,0.235714003,0.200073242,1392708800,0.252499995,0.254410596,0.258687397,0.259978556,0.262126767,0.267977688
14-04-2003,0.244820997,0.245536,0.241071001,0.242500007,0.205833182,502958400,0.249249998,0.253410597,0.257410597,0.259699976,0.261757127,0.267666973
15-04-2003,0.242679,0.242856994,0.237499997,0.239106998,0.20295319,303968000,0.2454642,0.252035597,0.255973098,0.259246396,0.261421407,0.267280363
16-04-2003,0.231964007,0.244106993,0.230713993,0.236429006,0.200680107,1016176000,0.242071402,0.249607098,0.254446349,0.258760696,0.261012487,0.266939293
17-04-2003,0.235714003,0.236607,0.227143005,0.234285995,0.198861167,616257600,0.237607202,0.247214298,0.252848148,0.258285696,0.260435707,0.266598223
21-04-2003,0.234464005,0.235535994,0.231785998,0.234642997,0.199164137,152320000,0.237393001,0.244946498,0.251187448,0.257824976,0.259923207,0.266204473
22-04-2003,0.235357001,0.243213996,0.233750001,0.241249993,0.204772145,300568800,0.237142998,0.243196498,0.250419598,0.257596397,0.259483917,0.265737508
23-04-2003,0.241606995,0.243393004,0.238571003,0.242500007,0.205833182,209680800,0.2378216,0.2416429,0.249553549,0.257321397,0.259157127,0.265341973
24-04-2003,0.241429001,0.243036002,0.232143,0.239999995,0.203711137,325108000,0.238535798,0.2403036,0.248687498,0.256996397,0.258749987,0.264976793
25-04-2003,0.240356997,0.242500007,0.236249998,0.238392994,0.202347159,205318400,0.239357197,0.2384822,0.247669648,0.256624977,0.258366057,0.264622328
28-04-2003,0.240713999,0.249285996,0.239821002,0.247500002,0.210077137,636798400,0.241928598,0.2396608,0.247035698,0.256382117,0.258130347,0.264225898
29-04-2003,0.249642998,0.252857,0.242500007,0.251071006,0.213108227,458236800,0.243892801,0.240517899,0.246964248,0.256164257,0.257933917,0.263917858
30-04-2003,0.248750001,0.256249994,0.247320995,0.253928989,0.215534031,458175200,0.246178597,0.242000099,0.247017848,0.255789257,0.257799997,0.263559823
01-05-2003,0.254464,0.256963998,0.25,0.256428987,0.217656061,342759200,0.249464396,0.244000097,0.246803597,0.255614257,0.257751787,0.263247323
02-05-2003,0.258213997,0.260535985,0.256071001,0.258035988,0.219020113,321182400,0.253392994,0.246375096,0.246794697,0.255499977,0.257662507,0.263141968
05-05-2003,0.263749987,0.301429003,0.263393015,0.287321001,0.243877098,1555708000,0.261357194,0.251642896,0.248294697,0.255889257,0.257901787,0.263240178
06-05-2003,0.287856996,0.319642991,0.287499994,0.3125,0.265248835,1514492000,0.273642993,0.258767897,0.250982197,0.256874977,0.258298217,0.263466963
07-05-2003,0.309464008,0.325713992,0.305536002,0.31517899,0.267522901,1054379200,0.285892993,0.266035795,0.253839348,0.257814277,0.258683936,0.263710713
08-05-2003,0.316071004,0.322679013,0.308750004,0.321429014,0.272827804,687736000,0.298892999,0.274178697,0.257241149,0.259064277,0.259185726,0.264025893
09-05-2003,0.327320993,0.328570992,0.319285989,0.326786011,0.277374834,588386400,0.312643003,0.283017999,0.260750099,0.260292858,0.259812517,0.264302678
12-05-2003,0.324106991,0.334643006,0.323749989,0.331429005,0.281315833,419372800,0.321464604,0.291410899,0.265535849,0.261560718,0.260475017,0.264677678
13-05-2003,0.329106987,0.338750005,0.320535988,0.333393008,0.282982737,446796000,0.325643206,0.299643099,0.270080499,0.262996438,0.261116087,0.265064288
14-05-2003,0.336250007,0.336429,0.329106987,0.331250012,0.281163782,355488000,0.32885741,0.307375202,0.27468765,0.264421438,0.261826797,0.265379468
15-05-2003,0.332143009,0.336607009,0.329820991,0.334464014,0.283891946,284995200,0.33146441,0.315178704,0.2795894,0.265889299,0.262635727,0.265674108
16-05-2003,0.331963986,0.339464009,0.326429009,0.335714012,0.284952849,341628000,0.33325001,0.322946507,0.284660801,0.267403579,0.263467867,0.265990178
19-05-2003,0.33089301,0.333036005,0.32249999,0.323213995,0.274342835,445888800,0.331607008,0.326535806,0.289089351,0.268678579,0.264112507,0.266284818
20-05-2003,0.323213995,0.324286014,0.314285994,0.317678988,0.269644797,416220000,0.328464204,0.327053705,0.292910801,0.269900019,0.264725007,0.266583033
21-05-2003,0.317678988,0.323035985,0.315535992,0.318749994,0.270553857,305009600,0.3259642,0.327410805,0.2967233,0.271192879,0.265341077,0.266927678
22-05-2003,0.319463998,0.328570992,0.316785991,0.325713992,0.27646488,178460800,0.324214196,0.327839303,0.301009,0.272628579,0.266087507,0.267240178
23-05-2003,0.325179011,0.329643011,0.320713997,0.327143013,0.277677894,206718400,0.322499996,0.327875003,0.305446501,0.273914299,0.266846437,0.267533928
